year||author||book||fname||sentence_int||sentence_num||sentence||place||frequency
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||192||Yeah, and Tommy nodded violently.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||193||Check.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||194||And second--if it doesnt hurt your feelings, Tommy--youre afraid this girl youre in love with has--er--at least a streak of--felinity--in her--and so shes drawn to him?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||195||Oh, Lord, Billy, if I only knew!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||196||Well--er--suppose she really is, too, you know--would you still be keen on her?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||197||Id marry her if she turned into a dragon every Wednesday!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||198||said Tommy, fervently.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||199||Billy smiled.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||200||Hm, he said, then the obvious thing to do is to get rid of this M. Tibault.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||201||Lemme think.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||202||He thought about two pipes full, while Tommy sat on pins and needles.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||203||Then, finally, he burst out laughing.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||204||Whats so darn funny?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||205||said Tommy, aggrievedly.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||206||Nothing, Tommy, only Ive just thought of a stunt--something so blooming crazy--but if he is--hm--what you think he is--it _might_ work---- And, going to the bookcase, he took down a book.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||207||If you think youre going to quiet my nerves by reading me a bedtime story----||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||208||Shut up, Tommy, and listen to this--if you really want to get rid of your feline friend.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||209||What is it?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||210||Book of Agnes Reppliers.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||211||About cats.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||212||Listen.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||213||There is also a Scandinavian version of the ever famous story which Sir Walter Scott told to Washington Irving, which Monk Lewis told to Shelley and which, in one form or another, we find embodied in the folklore of every land--now, Tommy, pay attention--the story of the traveller who saw within a ruined abbey, a procession of cats, lowering into a grave a little coffin with a crown upon it.||Washington||1
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||213||There is also a Scandinavian version of the ever famous story which Sir Walter Scott told to Washington Irving, which Monk Lewis told to Shelley and which, in one form or another, we find embodied in the folklore of every land--now, Tommy, pay attention--the story of the traveller who saw within a ruined abbey, a procession of cats, lowering into a grave a little coffin with a crown upon it.||Irving||1
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||214||Filled with horror, he hastened from the spot; but when he had reached his destination, he could not forbear relating to a friend the wonder he had seen.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||215||Scarcely had the tale been told when his friends cat, who lay curled up tranquilly by the fire, sprang to its feet, cried out, Then I am the King of the Cats!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||216||and disappeared in a flash up the chimney.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||217||Well?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||218||said Billy, shutting the book.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||200-219||219||By gum!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||220||said Tommy, staring.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||221||By gum!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||222||Do you think theres a chance?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||223||I_ think were both in the booby-hatch.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||224||But if you want to try it----||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||225||Try it!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||226||Ill spring it on him the next time I see him.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||227||But--listen--I cant make it a ruined abbey----||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||228||Oh, use your imagination!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||229||Make it Central Park--anywhere.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||230||Tell it as if it happened to you--seeing the funeral procession and all that.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||231||You can lead into it somehow--lets see--some general line--oh, yes--Strange, isnt it, how fact so often copies fiction.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||232||Why, only yesterday---- See?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||233||Strange, isnt it, how fact so often copies fiction, repeated Tommy dutifully.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||234||Why, only yesterday----||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||235||I happened to be strolling through Central Park when I saw something very odd.||Central Park||1
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||236||I happened to be strolling through--here, gimme that book!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||237||said Tommy, I want to learn the rest of it by heart!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||238||Mrs.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||220-239||239||Dingles farewell dinner to the famous Monsieur Tibault, on the occasion of his departure for his Western tour, was looked forward to with the greatest expectations.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||240||Not only would everybody be there, including the Princess Vivrakanarda, but Mrs. Dingle, a hinter if there ever was one, had let it be known that at this dinner an announcement of very unusual interest to Society might be made.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||241||So everyone, for once, was almost on time, except for Tommy.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||242||He was at least fifteen minutes early, for he wanted to have speech with his aunt alone.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||243||Unfortunately, however, he had hardly taken off his overcoat when she was whispering some news in his ear so rapidly that he found it difficult to understand a word of it.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||244||And you mustnt breathe it to a soul!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||245||she ended, beaming.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||246||That is, not before the announcement--I think well have _that_ with the salad--people never pay very much attention to salad----||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||247||Breathe what, Aunt Emily?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||248||said Tommy, confused.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||249||The Princess, darling--the dear Princess and Monsieur Tibault--they just got engaged this afternoon, dear things!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||250||Isnt it _fascinating_?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||251||Yeah, said Tommy, and started to walk blindly through the nearest door.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||252||His aunt restrained him.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||253||Not there, dear--not in the library.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||254||You can congratulate them later.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||255||Theyre just having a sweet little moment alone there now---- And she turned away to harry the butler, leaving Tommy stunned.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||256||But his chin came up after a moment.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||257||He wasnt beaten yet.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||258||Strange, isnt it, how often fact copies fiction?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||240-259||259||he repeated to himself in dull mnemonics, and, as he did so, he shook his fist at the library door.||NONE||0
